fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,rating,review_texto,restaurante,tiene_texto
2025-04-16 04:49:01.741000+00:00,,1.0,,1.0,1,"Pésimo servicio ofrecen combos en redes sociales y al momento de ir específicamente en Urdesa, me salen con que debo de comprar 2 colas por cada combo, encima fui claro en mi pedido y me dieron lo que les dió la gana y como ya estaba cobrado no podía reclamar porque no podían hacer cambios a pesar de que les especifique mi pedido",Don Parrilla Steak House - Urdesa,True
2025-04-13 04:45:26.303000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-04-10 19:09:20.295000+00:00,,5.0,5.0,5.0,5,Espectacular... Delicioso... Excelente atención...,Don Parrilla Steak House - Urdesa,True
2025-04-10 19:09:05.468000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-04-07 20:37:15.285000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-04-07 00:26:34.514000+00:00,,5.0,4.0,4.0,4,Demasiada espera pese a que el local no estaba lleno.,Don Parrilla Steak House - Urdesa,True
2025-04-06 19:06:51.735000+00:00,,5.0,5.0,5.0,5,Riquísimo!! Volveré sin duda,Don Parrilla Steak House - Urdesa,True
2025-04-06 14:33:48.694000+00:00,,5.0,3.0,5.0,5,"El ambiente me pareció bueno, no pude ver más el local, porque estuve sentado en la entrada, se que hay planta alta, la comida es buena precios aceptables de estos tipos de locales en Urdesa, pedí un combo que lo anunciaban en redes, me pareció super accesible para 2 personas por un valor de $11, (moro con queso bien sopudo, patacón y en un plato costilla y en el otro cerdo), el jugo pensé que lo preparaban en ese momento, ya me fijé que compran botellones de jugo preparado (el carro dejaba los jugos en ese momento), considero que si le falta que los platos tengan ese toque único de un lugar, porque es muy común a todos los lugares que hacen parrilla. En cuanto al lugar casi me confundo, porque tiene el letrero a lado donde está otro negocio, sin embargo ""Don parrilla"" quedaba a un lado, afuera hay parquímetro en caso que deseas estacionarte cerca o detrás del mismo local Don parrilla, con cuidador.
Me parece un lugar agradable que se puede disfrutar para momentos, eso sí se llena.",Don Parrilla Steak House - Urdesa,True
2025-04-05 04:53:35.277000+00:00,,2.0,5.0,3.0,5,,Don Parrilla Steak House - Urdesa,False
2025-04-04 18:27:31.877000+00:00,,,,,4,Actualizar los horarios,Don Parrilla Steak House - Urdesa,True
2025-04-03 02:43:26.812000+00:00,,1.0,1.0,1.0,1,"La peor experiencia, 55 minutos de espera, mala actitud, mala atención
Bebidas pura agua.. pésimo todo!!! No lo recomiendo hay muchos lugares mejores y que no te tratan mal.",Don Parrilla Steak House - Urdesa,True
2025-03-31 01:13:16.814000+00:00,,3.0,,1.0,3,No llegamos a comer por la mala atención.,Don Parrilla Steak House - Urdesa,True
2025-03-29 22:17:16.645000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-03-23 00:43:11.736000+00:00,,3.0,2.0,2.0,2,"El servicio del cocinero y el tiempo de espera es terrible, pan de ajo quemado, demoraron demasiado para traer un pollo (30min), la mesera estuvo super bien, la queja es más que nada para el cocinero, la picaña no parecía picaña, tenía un hueso medio raro que no viene en la picaña y el arroz muy salado.",Don Parrilla Steak House - Urdesa,True
2025-03-20 00:55:49.531000+00:00,,5.0,5.0,5.0,5,"Buen lugar, en un buen sector y platos deliciosos.",Don Parrilla Steak House - Urdesa,True
2025-03-19 03:25:10.327000+00:00,,5.0,5.0,5.0,5,"Muy buen lugar, la comida es muy buena, el servicio excelente y tiempo de espera no es alto, hay buenas promociones. El lugar es tranquilo con música ligera. Recomendado",Don Parrilla Steak House - Urdesa,True
2025-03-16 23:50:15.175000+00:00,,5.0,4.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-03-10 04:08:21.891000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-03-06 05:53:49.626000+00:00,,1.0,1.0,1.0,1,,Don Parrilla Steak House - Urdesa,False
2025-03-01 01:14:18.368000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-02-28 20:00:24.088000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-02-22 02:18:21.341000+00:00,,5.0,5.0,4.0,4,"La comida muy buena, el servicio más o menos se equivocaron al repartir los platos, pero lo bueno que si son convienes.

Si es bueno",Don Parrilla Steak House - Urdesa,True
2025-02-21 01:49:01.144000+00:00,,,,,5,Genial llevas tu cédula y te cantan happy birthday,Don Parrilla Steak House - Urdesa,True
2025-02-18 15:36:53.988000+00:00,,5.0,5.0,5.0,5,"Excelente atención , buen ambiente y rica comida",Don Parrilla Steak House - Urdesa,True
2025-02-17 20:15:04.174000+00:00,,1.0,5.0,1.0,1,"YO REALICÉ UNA RESERVACIÓN ME PROMETIERON PONER LA MÚSICA QUE YO QUISIERA Y DECORAR CON GLOBOS EN FIN FUI CON MI FAMILIA Y AMBAS COSAS QUE PEDI JAMAS LO HICIERON, LO PEOR DE TODO QUE ERA SAN VALENTÍN Y NI UN ARREGLO EN MI MESA O POR LO MENOS EN EL PISO DONDE ESTABA PÉSIMO PÉSIMO LO ÚNICO DE BUENO LA COMIDA",Don Parrilla Steak House - Urdesa,True
2025-02-11 15:50:44.031000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-02-09 18:30:41.414000+00:00,,5.0,5.0,4.0,5,,Don Parrilla Steak House - Urdesa,False
2025-02-08 03:37:51.474000+00:00,,3.0,2.0,2.0,2,"Quedé desilusionada , la comida no fue lo que esperaba , trajeron los platos fuertes pero sin los cubiertos, pedí un T-bone que me lo sirvieron frío, de sabor bien simple.. que no me lo pude comer .. pedimos unas papas fritas que también estaban frías y aguadas , el jugo todo aguachento, hasta para cobrar se demoran demasiado, tenía muchas expectativas de este lugar pero salí decepcionada .. no sé si está atención fue mala por hoy pero de seguro no regresaré..",Don Parrilla Steak House - Urdesa,True
2025-02-03 19:14:24.386000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-01-29 20:30:18.225000+00:00,,,,,1,"NO PIERDAN TIEMPO Y DINERO!
Hacen esperar mucho tiempo para una comida cara , fría y sin sazón.
Patacones duros , carne sazonada con agua y el arroz en porción para gato.
Hicimos una reserva para 50 personas ( a nadie le gustó la comida) nos atendía un mesero, pésima organización.
SI QUIERES GASTAR MUCHO CON POCA COMIDA Y ADEMÁS SIN SABOR Y FRÍA ESTE ES EL LUGAR INDICADO.",Don Parrilla Steak House - Urdesa,True
2025-01-27 15:02:40.690000+00:00,,4.0,4.0,4.0,4,Falta mejorar la preparación y controlar los términos,Don Parrilla Steak House - Urdesa,True
2025-01-26 02:16:13.521000+00:00,,2.0,5.0,2.0,2,"Mala experiencia, había solo una reserva y le dieron prioridad solo a esa reserva, mientras habían más mesas llenas las cuales tuvieron que esperar 1 hora y media para ser atendidos, la comida super pero el servicio malo",Don Parrilla Steak House - Urdesa,True
2025-01-23 01:25:21.669000+00:00,,1.0,1.0,1.0,1,Fatal la atención a domicilio.,Don Parrilla Steak House - Urdesa,True
2025-01-18 20:14:10.211000+00:00,,1.0,1.0,1.0,1,"El Guardia me Dijo ""no puedes entrar, Este lugAr es solo reserva "". Obvio, salio UN mesero a decir qué ese No es el caso. Finalmente he decidido No ordenar, ya q me parece q ESO es validar la mala conducta grosera de ese Guardia de seguridad. Por lo q me ire a comer a Otro lado.",Don Parrilla Steak House - Urdesa,True
2025-01-14 20:30:20.823000+00:00,,5.0,5.0,5.0,5,Una sola cosas diré tiene las 3B,Don Parrilla Steak House - Urdesa,True
2025-01-09 19:47:04.928000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2025-01-04 00:23:44.250000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-12-29 15:54:57.871000+00:00,Sin espera,4.0,4.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2024-12-17 02:36:07.069000+00:00,,2.0,3.0,2.0,3,,Don Parrilla Steak House - Urdesa,False
2024-12-16 20:35:16.265000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-12-10 07:47:56.336000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-12-02 03:22:19.503000+00:00,,5.0,4.0,5.0,5,"La comida muy rica, la atención es 10/10, el ambiente es muy agradable, no es muy ruidoso, a pasear de estar lleno, la iluminación es buena, dejan entrar perritos lo cual es un super plus!
Desde el guardia de la entrada todos son muy educados
Comimos panceta incluia 1 moro, ensalada, papitas y alcanzó para 2, aparte, una jarra de chicha morada, y 4 canastas y se hizo $35,00 aprox un poquito menos, el moro riquísimo,
Lo voy a recomendar!",Don Parrilla Steak House - Urdesa,True
2024-11-14 14:23:58.322000+00:00,,1.0,1.0,1.0,1,"Muy mala experiencia realmente, el piqueo mixto de ""lomo"" y pollo que tiene un valor de $20 es deprimente, la carne absolutamente de no mala sino pésima calidad eso no es lomo, fria, y en poca cantidad, esperé 27min por el plato y llego totalmente frío, bueno exepto el pollo que si estába tibio pero seco. Sugerí si podía cambiar los patacones por papas a lo que me respondieron que NO por cuestiones de inventario. También pedí un choclo asado $4 estaba totalmente tieso y frío, el jugo de mora no estaba malo pero tampoco podría calificarlo cómo bueno, solo aceptable, en cuanto a espacio, es muy reducido y los meseros tropiezan todo el tiempo con los clientes (hacen su esfuerzo) tenia música en vivo ese día (9 de nov) no tiene un espacio como tal para estacionamiento.",Don Parrilla Steak House - Urdesa,True
2024-11-03 23:05:22.426000+00:00,,5.0,5.0,5.0,5,"Excelente servicio,un lugar muy agradable, y su comida deliciosa.
Todo a buen precio y extras para los cumpleañeros.",Don Parrilla Steak House - Urdesa,True
2024-10-31 01:41:05.559000+00:00,,,,,1,"Pedí una picada de pollo de 200gr y me comunicaron que por el momento solo tienen disponible la familiar de 400gr, no encuentro lógico a por qué pediría una porción tan grande para mi, cuando bien podrían solo disminuir la porción para que se transforme en una de 200gr.",Don Parrilla Steak House - Urdesa,True
2024-10-29 12:58:58.031000+00:00,,,,,4,,Don Parrilla Steak House - Urdesa,False
2024-10-21 21:05:34.951000+00:00,,4.0,5.0,3.0,5,,Don Parrilla Steak House - Urdesa,False
2024-10-18 16:48:38.277000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-10-11 20:08:49.196000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-10-10 02:39:59.059000+00:00,,4.0,1.0,3.0,2,"El único punto rescatable de este lugar fue el local. La atención fue excelente al inicio, pero al momento de cobrar NO entregan vuelto. Lo resalto porque hizo esto con 2 cuentas. En temas de comida, el moro es bueno pero si pides salsa extra (un potecito pequeño) te cobran $2 extra, y al parecer el que los cortes estén CRUDOS es algo normal aquí, porque pasó con 4 cortes diferentes, y al salir se escuchaba que el mesero decía a la cocina ""más cocción"". Si no puedes hacer un término, no lo ofrezcas. Estos detalles arruinaron lo que pudo haber sido un buen lugar para comer. No volveré.",Don Parrilla Steak House - Urdesa,True
2024-10-06 01:10:05.630000+00:00,,5.0,4.0,5.0,5,"Buena comida y atención.
Los moros tenían excelente sazón.
Hubiera preferido que las carnes estén calientes.
Había show en vivo y el artista cantó el feliz cumpleaños 🎂
En la zona no hay mucho espacio para estacionarse.",Don Parrilla Steak House - Urdesa,True
2024-09-18 01:17:37.701000+00:00,,5.0,5.0,5.0,5,Excelente lugar para disfrutar una deliciosa comida en familia. 👌,Don Parrilla Steak House - Urdesa,True
2024-09-15 21:16:48.716000+00:00,,5.0,3.0,5.0,4,"Excelente atención y ambiente. Las carnes bien, los acompañantes sí tienen mucho que mejorar.",Don Parrilla Steak House - Urdesa,True
2024-08-20 13:34:55.505000+00:00,,5.0,4.0,3.0,4,,Don Parrilla Steak House - Urdesa,False
2024-08-20 03:06:10.983000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-08-18 23:58:53.120000+00:00,,,,,5,Execelente,Don Parrilla Steak House - Urdesa,True
2024-08-11 20:15:59.799000+00:00,,5.0,4.0,5.0,4,"Un lugar bastante atractivo... Probé PANCETA estaba muy buena, el estilo de este lugar es cocinarlo en su aceite tipo fritada, diferente pero muy bueno. También Probé COSTILLA, ésta me quedo debiendo un tanto, la sentí un poco seca y su sazón era bueno pero le falto.
Los jugos naturales excelentes.
El Servicio muy bueno.",Don Parrilla Steak House - Urdesa,True
2024-08-05 22:06:49.215000+00:00,,5.0,5.0,5.0,5,Excelente 🙌,Don Parrilla Steak House - Urdesa,True
2024-07-27 16:15:37.880000+00:00,,4.0,4.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2024-07-23 21:32:08.414000+00:00,,4.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-07-19 01:14:00.233000+00:00,,,,,5,Me encanta,Don Parrilla Steak House - Urdesa,True
2024-07-08 22:53:02.558000+00:00,,,,,4,Bueno,Don Parrilla Steak House - Urdesa,True
2024-07-06 20:48:20.764000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-06-24 16:39:20.078000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-06-12 12:34:48.804000+00:00,,3.0,3.0,3.0,3,Tenía mejores expectativas.,Don Parrilla Steak House - Urdesa,True
2024-06-10 14:54:06.365000+00:00,,3.0,3.0,4.0,3,"Nada del otro mundo, una parrilla normal, el costo de.los platos es aceptable pero no es lo que se espera en comparación a otros restaurantes que ofrecen lo mismo.",Don Parrilla Steak House - Urdesa,True
2024-06-07 03:02:11.800000+00:00,,5.0,5.0,5.0,5,Excelente atención y su comida súper deliciosa 😋,Don Parrilla Steak House - Urdesa,True
2024-06-02 22:38:56.937000+00:00,,,,,5,"La comida deliciosa , la atención de lo mejor ...lo precios ..un poco elevados",Don Parrilla Steak House - Urdesa,True
2024-05-25 13:09:43.107000+00:00,,4.0,5.0,4.0,4,"Bueno todo muy rico, el ambiente tranquilo deben ir con buen tiempo ya que se llena. Los cócteles son 10 de 10",Don Parrilla Steak House - Urdesa,True
2024-05-21 19:04:27.397000+00:00,,3.0,4.0,4.0,4,"Queríamos ir a comer en familia por el día de la madre y tanto los platos como los cocteles de este lugar llamaron nuestra atención. Andreina fue muy cortés desde el principio. Mi mami, mi hermana y yo optamos por la parrillada y cada una pidió un coctel diferente, no fueron de nuestro agrado, pero aunque las carnes de la parrilla no estaba tan calientes nos gustó, igual que los moros, estaban exquisitos. También pedimos para llevar y todos los utensilios los tenían. El chimichurri estaba delicioso. Vale recalcar que dan una pequeña entrada de maduritos con una salsa de ají también muy buena. En cuanto al ambiente, el lugar está muy bien decorado; sin embargo, había demasiada bulla. De todas maneras quisiera regresar para probar otros platos, quizás en una fecha donde no haya tanta gente.",Don Parrilla Steak House - Urdesa,True
2024-05-12 04:59:52.483000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-05-07 04:55:58.030000+00:00,,4.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-05-04 23:36:32.029000+00:00,,5.0,5.0,5.0,5,"Excelente comida, la.entrada de canastas de verde, rellenas de queso con salchicha estuvieron riquisimas!!",Don Parrilla Steak House - Urdesa,True
2024-04-20 14:32:49.181000+00:00,,5.0,5.0,5.0,5,Exelente en todo,Don Parrilla Steak House - Urdesa,True
2024-04-20 01:15:44.370000+00:00,,5.0,5.0,4.0,5,Local pequeño de dos pisos. Pero full cómodo y con excelente comida. La imagen y detalles lo hacen aún más acogedor para comer parrillada. Es muy recomendable también probar los cócteles. Sin alcohol algo refrescante es la limonada imperial. En varias ocasiones he llevado extranjeros y siempre quedo bien con esta opción gastronómica. Existen otros locales de la misma franquicia pero este es céntrico en el norte de Guayaquil. Muy recomendado para ir en pareja y sobre todo amigos.,Don Parrilla Steak House - Urdesa,True
2024-04-15 20:09:06.365000+00:00,,5.0,5.0,5.0,5,Excelente servicio. Ambiente familiar y seguro. Comida excelente.,Don Parrilla Steak House - Urdesa,True
2024-04-10 19:44:44.202000+00:00,,3.0,4.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-04-05 13:57:50.139000+00:00,,5.0,5.0,5.0,5,"Riquismo, debes aprovechar las promociones !",Don Parrilla Steak House - Urdesa,True
2024-04-02 02:12:59.799000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-04-01 08:29:58.052000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-03-29 17:42:47.848000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-03-26 16:47:05.453000+00:00,,3.0,3.0,1.0,2,Mucho se tardan en servir y la proteína no tenia el término que solicitamos,Don Parrilla Steak House - Urdesa,True
2024-03-26 15:04:11.631000+00:00,,3.0,2.0,1.0,1,"El servicio del personal deja mucho que desear, la comida es pasable más no lleno las expectativas. Lo poco rescatable el ambiente del lugar",Don Parrilla Steak House - Urdesa,True
2024-03-25 05:08:40.151000+00:00,,4.0,4.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2024-03-19 13:18:46.811000+00:00,,,,,5,Rica la comida,Don Parrilla Steak House - Urdesa,True
2024-03-19 00:19:45.759000+00:00,,5.0,5.0,5.0,5,"Excelentes, sabores muy buena atención super recomendado.",Don Parrilla Steak House - Urdesa,True
2024-03-16 22:04:08.094000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-03-14 02:35:35.362000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-03-12 00:32:04.046000+00:00,,,,,4,,Don Parrilla Steak House - Urdesa,False
2024-03-08 12:18:52.392000+00:00,,5.0,5.0,5.0,5,"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente.
La atención de la señorita fue oportuna casa momento de nuestra estancia.
La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso.
Volveríamos a este lugar nuevamente ✌🏻",Don Parrilla Steak House - Urdesa,True
2024-03-05 05:13:43.957000+00:00,,3.0,1.0,4.0,1,"No me gustó en lo absoluto!

Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado .
El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar !

La verdad q no nos gustó a ninguno de los 4 !

No volveremos .",Don Parrilla Steak House - Urdesa,True
2024-02-27 14:58:56.493000+00:00,,5.0,4.0,5.0,4,"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven.
La sangría es muy rica y tienen promociones.
Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",Don Parrilla Steak House - Urdesa,True
2024-02-25 03:35:24.353000+00:00,,4.0,4.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2024-02-24 20:21:27.036000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-02-24 14:30:01.377000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2024-02-18 06:38:27.569000+00:00,,4.0,4.0,4.0,5,,Don Parrilla Steak House - Urdesa,False
2024-02-16 03:43:20.279000+00:00,,4.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-02-05 13:28:11.459000+00:00,,5.0,5.0,5.0,5,Excelente lugar recomendado,Don Parrilla Steak House - Urdesa,True
2024-02-05 13:22:12.919000+00:00,,5.0,4.0,5.0,4,,Don Parrilla Steak House - Urdesa,False
2024-02-05 04:01:00.944000+00:00,,5.0,5.0,5.0,5,Excelente comida y buen servicio,Don Parrilla Steak House - Urdesa,True
2024-02-03 17:24:46.198000+00:00,,5.0,4.0,3.0,4,Bonito lugar. Excelente promoción de 1 a 4 pm.,Don Parrilla Steak House - Urdesa,True
2024-02-02 23:37:02.532000+00:00,,3.0,2.0,3.0,2,,Don Parrilla Steak House - Urdesa,False
2024-02-02 20:16:01.720000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-02-02 15:24:39.059000+00:00,,3.0,3.0,3.0,3,Bien,Don Parrilla Steak House - Urdesa,True
2024-02-02 00:41:29.761000+00:00,,5.0,5.0,5.0,5,Muy buen servicio y muy rico,Don Parrilla Steak House - Urdesa,True
2024-01-23 03:56:28.784000+00:00,,3.0,2.0,4.0,2,"Hace una semana comi. La verdad no me gustó mucho, la carne se la pide 3/4 y parece 1/2 sin sal y aún espero la factura a mi correo.. porque les dejé mis datos",Don Parrilla Steak House - Urdesa,True
2024-01-13 14:12:36.424000+00:00,,5.0,5.0,5.0,5,"Buena comida, platos grandes, costillas con bastante carne. Buen servicio. Amplio espacio",Don Parrilla Steak House - Urdesa,True
2024-01-12 15:44:56.868000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2024-01-06 03:35:55.669000+00:00,,,,,4,,Don Parrilla Steak House - Urdesa,False
2023-12-20 23:16:04.875000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-12-19 16:08:02.131000+00:00,,4.0,4.0,4.0,4,"Debo decir que es un lugar grande(Urdesa), varios pisos para q elijas donde sentarte, la comida muy buena, los lunes la promoción del mata hambre muy rico, el servicio es rápido cosa q me asombró, nos atendieron enseguida...recomendado!!",Don Parrilla Steak House - Urdesa,True
2023-12-18 22:46:52.851000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-12-18 19:58:36.763000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-12-16 17:21:03.779000+00:00,,,,,5,"Excelente Servicio, la comida excelente, me gusto la Picada Don Parrila, y también la costilla es muy buena",Don Parrilla Steak House - Urdesa,True
2023-12-08 02:55:49.983000+00:00,,,,,4,,Don Parrilla Steak House - Urdesa,False
2023-12-03 21:34:10.379000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-12-03 21:09:23.412000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-12-01 10:52:21.014000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2023-11-30 20:36:44.109000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-11-25 03:38:57.051000+00:00,,4.0,4.0,2.0,5,Un excelente lugar para pasar un buen rato,Don Parrilla Steak House - Urdesa,True
2023-11-22 16:58:32.066000+00:00,,5.0,5.0,5.0,5,"Excelente lugar, la atención muy linda y la comida muy buena ☺️",Don Parrilla Steak House - Urdesa,True
2023-11-17 04:46:02.845000+00:00,,5.0,5.0,5.0,5,Excelente comida,Don Parrilla Steak House - Urdesa,True
2023-11-15 18:19:28.987000+00:00,,4.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-11-14 12:33:52.681000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-11-09 13:31:34.836000+00:00,,5.0,5.0,3.0,5,EXCELENTE COMIDA... HERMOSO AMBIENTE.... PERO EL SERVICIO DEBE DE MEJORAR..,Don Parrilla Steak House - Urdesa,True
2023-11-08 23:08:29.070000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-11-02 15:50:46.634000+00:00,,5.0,4.0,4.0,4,Las promos son de locos,Don Parrilla Steak House - Urdesa,True
2023-10-30 04:08:33.356000+00:00,,4.0,4.0,4.0,4,"Buen lugar para ir con amigos. Buena comida y ambiente. El local no es muy grande, por lo que suele estar lleno.",Don Parrilla Steak House - Urdesa,True
2023-10-29 21:02:44.388000+00:00,,5.0,4.0,5.0,4,,Don Parrilla Steak House - Urdesa,False
2023-10-28 04:34:20.061000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-10-27 17:07:24.045000+00:00,,5.0,4.0,5.0,5,"Muy buena atención, la comida excelente recomendado",Don Parrilla Steak House - Urdesa,True
2023-10-20 06:50:17.378000+00:00,,4.0,5.0,5.0,5,Lo mejor en relación precio y calidad y las personas Super gentiles,Don Parrilla Steak House - Urdesa,True
2023-10-17 00:08:48.105000+00:00,,,,,5,Muy buen servicio buena comida y atención. Recomendado ✨✨,Don Parrilla Steak House - Urdesa,True
2023-10-13 03:17:52.562000+00:00,,5.0,5.0,5.0,5,Un lugar con un lindo ambiente festivo y acogedor. Atractivo en lo decorativo!,Don Parrilla Steak House - Urdesa,True
2023-10-12 21:37:30.691000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-10-10 01:05:22.576000+00:00,,5.0,4.0,5.0,4,,Don Parrilla Steak House - Urdesa,False
2023-10-03 17:57:07.602000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-09-27 03:27:21.182000+00:00,,,,,4,,Don Parrilla Steak House - Urdesa,False
2023-09-22 20:40:43.781000+00:00,,2.0,1.0,2.0,2,"La picanha sin sabor, la pedí termino medio y estaba cocida, el moro sin gracia sabía como a guardado y sin ensalada, nunca me trajeron el agua que pedí.",Don Parrilla Steak House - Urdesa,True
2023-09-21 20:05:16.218000+00:00,,4.0,5.0,5.0,5,La comida es deliciosa y los cócteles un poquito fuertes pero deliciosos también,Don Parrilla Steak House - Urdesa,True
2023-09-21 13:39:35.282000+00:00,,5.0,5.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2023-09-19 09:09:49.783000+00:00,,5.0,5.0,5.0,5,"Ambiente muy sutil, personalizado y m sentí muy relajada por su atención no hacen distintos preferencial  a ningún cliente eso fue lo q más q encantó  a todos atendieron por igual",Don Parrilla Steak House - Urdesa,True
2023-09-15 23:31:59.057000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-09-14 10:39:12.451000+00:00,,5.0,5.0,5.0,5,Muy rico,Don Parrilla Steak House - Urdesa,True
2023-09-12 17:05:21.210000+00:00,,4.0,4.0,4.0,4,,Don Parrilla Steak House - Urdesa,False
2023-09-11 04:26:40.520000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2023-09-09 23:15:19.125000+00:00,,5.0,5.0,5.0,5,,Don Parrilla Steak House - Urdesa,False
2023-09-08 17:17:24.066000+00:00,,1.0,1.0,1.0,1,"Pésimo reserve para 16 personas y no estaba lista mesa para cumpleaños, la administradora me trato pésimo y esperamos 30 min fuera del lugar, promoción de martes cortes super duros y los moros pésimos, no regresaría jamas a este lugar una pena, local de urdesa",Don Parrilla Steak House - Urdesa,True
2023-09-03 04:44:40.880000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2023-08-30 18:05:34.797000+00:00,,,,,5,,Don Parrilla Steak House - Urdesa,False
2023-08-30 00:29:35.915000+00:00,,5.0,5.0,5.0,5,Excelente Lugar,Don Parrilla Steak House - Urdesa,True
2023-08-29 15:37:58.219000+00:00,,5.0,4.0,5.0,5,Excelente sitio para comer rico,Don Parrilla Steak House - Urdesa,True
2023-08-15 06:43:07.726000+00:00,,5.0,5.0,5.0,5,"Un lugar maravilloso, buen servicio, buena comida, los cocteles son excelentes y el bartender muy profesional en su trabajo además cuentan con buena seguridad 🫶🏻",Don Parrilla Steak House - Urdesa,True
