isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado
False,0,2025-07-13 23:21:39.680000+00:00,,4.0,1.0,3.0,2,2,"Pedí un caldo de costilla de entrada que la verdad sabía a agua, papa dura, costilla con sabor a viejo, la picahña en realidad no es el corte sabroso, duro viejo y feo, la papa al horno dura, muy mala experiencia, se lo comenté a la mesera y no le importó, un cliente internacional perdido no lo recomiendo para nada",Casa Res | Steak House (Mall del Sol),True,"Pedí un caldo de costilla de entrada que la verdad sabía a agua, papa dura, costilla con sabor a viejo, la picahña en realidad no es el corte sabroso, duro viejo y feo, la papa al horno dura, muy mala experiencia, se lo comenté a la mesera y no le importó, un cliente internacional perdido no lo recomiendo para nada",es
True,0,2022-04-07 05:11:30.390000+00:00,,,,,128,5,MUY BUENO. SE DEMORARON ALGO DE TIEMPO CON NUESTRO PEDIDO Y NOS REGALARON SANGRIA.,Casa Res | Steak House (Mall del Sol),True,MUY BUENO. SE DEMORARON ALGO DE TIEMPO CON NUESTRO PEDIDO Y NOS REGALARON SANGRIA.,pt
True,0,2025-02-27 14:48:48.155000+00:00,,5.0,5.0,5.0,206,5,"Un lugar muy atractivo la vista increíble , la atención son muy amables y atentos, y la comida estaba súper buena en el término correcto la carne, recomendado para comer un buen lomo fino",Casa Res | Steak House (Mall del Sol),True,"Un lugar muy atractivo la vista increíble , la atención son muy amables y atentos, y la comida estaba súper buena en el término correcto la carne, recomendado para comer un buen lomo fino",es
False,0,2024-02-22 04:27:48.773000+00:00,,1.0,1.0,1.0,5,1,"Decepcionante, acudí con mi familia y con la de mi hermano ; sirvieron en 1 hora 20 minutos, comida fría, mesa mal ubicada poniéndola en lugar muy estrecho que tenían que pararse unos para que salgan otros, preguntábamos a mesera asignada solo decía esta en proceso el pedido y nada más.
Atención que me tocó pésima, mala actitud, poca cordialidad. Etc.
Es inentendible la demora y sirven fría la comida.
Y por último no habían todos los platos de la carta, pedías y decía no eso no tengo no eso no tengo.😡
Decepcionante, para cenas especiales  no recomiendo.
Espero mejoren pronto.",Casa Res | Steak House (Mall del Sol),True,"Decepcionante, acudí con mi familia y con la de mi hermano ; sirvieron en 1 hora 20 minutos, comida fría, mesa mal ubicada poniéndola en lugar muy estrecho que tenían que pararse unos para que salgan otros, preguntábamos a mesera asignada solo decía esta en proceso el pedido y nada más. Atención que me tocó pésima, mala actitud, poca cordialidad. Etc. Es inentendible la demora y sirven fría la comida. Y por último no habían todos los platos de la carta, pedías y decía no eso no tengo no eso no tengo.😡 Decepcionante, para cenas especiales no recomiendo. Espero mejoren pronto.",es
False,0,2025-02-07 00:42:11.672000+00:00,,5.0,1.0,3.0,1,1,"Llamado de atención:
Ocasiones anteriores he acudido a comer en este restaurante y no he tenido queja alguna pero al volver luego de un tiempo me encontré con la novedad que las porciones de carnes fueron más pequeñas que lo habitual y la calidad de las papas fritas terrible desbridad, poca porción en otras palabras son las que se venden ya solo para freír recomiendo mejoren este servicio.",Casa Res | Steak House (Mall del Sol),True,"Llamado de atención: Ocasiones anteriores he acudido a comer en este restaurante y no he tenido queja alguna pero al volver luego de un tiempo me encontré con la novedad que las porciones de carnes fueron más pequeñas que lo habitual y la calidad de las papas fritas terrible desbridad, poca porción en otras palabras son las que se venden ya solo para freír recomiendo mejoren este servicio.",es
True,0,2020-10-05 23:24:00.510000+00:00,,,,,72,4,"Buen ambiente, buena comida. Recomendado, las promociones del día son buenas.",Casa Res | Steak House (Mall del Sol),True,"Buen ambiente, buena comida. Recomendado, las promociones del día son buenas.",es
True,0,2025-01-25 23:40:40.010000+00:00,,5.0,5.0,4.0,10,5,"Muy ricooo, primera vez que comía aquí 🤭✨️",Casa Res | Steak House (Mall del Sol),True,"Muy ricooo, primera vez que comía aquí 🤭✨️",es
True,0,2024-11-24 23:34:59.352000+00:00,,5.0,5.0,5.0,65,5,"El lugar es muy amplio, agradable y acogedor. Te ofrecen ensalda libre para elegir y que uno mismo la pueda armar.  La comida es muy buena y buena relación calidad - precio",Casa Res | Steak House (Mall del Sol),True,"El lugar es muy amplio, agradable y acogedor. Te ofrecen ensalda libre para elegir y que uno mismo la pueda armar. La comida es muy buena y buena relación calidad - precio",es
True,3,2023-06-29 16:29:08.189000+00:00,,4.0,4.0,4.0,44,4,"Buena atención,y sus parrillas buenas ,lo que mejoraría que haya más variedad de platos.",Casa Res | Steak House (Mall del Sol),True,"Buena atención,y sus parrillas buenas ,lo que mejoraría que haya más variedad de platos.",es
True,0,2020-09-04 21:50:02.711000+00:00,,,,,109,4,"Buen sabor de los cortes pero muy pequeños.
Buena atención.",Casa Res | Steak House (Mall del Sol),True,Buen sabor de los cortes pero muy pequeños. Buena atención.,es
False,0,2025-11-16 01:30:48.431000+00:00,Sin espera,5.0,4.0,5.0,5,5,Simplemente rico. Buen lugar para calidad precio.,Casa Res | Steak House (Mall del Sol),True,Simplemente rico. Buen lugar para calidad precio.,es
False,0,2025-05-24 06:07:51.711000+00:00,,2.0,1.0,3.0,1,1,"Comida fría, sin sabor, fui con mi familia y estuvo simple, ni un platillo estuvo a la altura de lo que cobran.",Casa Res | Steak House (Mall del Sol),True,"Comida fría, sin sabor, fui con mi familia y estuvo simple, ni un platillo estuvo a la altura de lo que cobran.",es
True,0,2022-04-06 01:51:20.947000+00:00,,,,,8,4,"Dos veces que estado con mi familia cuando se llena los meseros no están atentos, en la ensalada las bandejas siempre están faltas hay que mejorar ese aspecto pagando la cuenta me tuve que ir a caja los meseros estában ocupados en nuevas mesas. Pero presto a colaborar al cliente pero demora. En el servicio. De hay excelente ambiente y comida.",Casa Res | Steak House (Mall del Sol),True,"Dos veces que estado con mi familia cuando se llena los meseros no están atentos, en la ensalada las bandejas siempre están faltas hay que mejorar ese aspecto pagando la cuenta me tuve que ir a caja los meseros estában ocupados en nuevas mesas. Pero presto a colaborar al cliente pero demora. En el servicio. De hay excelente ambiente y comida.",es
False,0,2024-12-26 01:46:58.066000+00:00,,3.0,2.0,1.0,8,1,"Pésima atención , desde que llegas te dicen “mesa para 2 es por allá “ la comida demoró en llegar , y cuando estábamos por terminar de comer pedidos una bebida que nunca llego , al momento de pagar en efectivo , ya habían pasado 15 min y no traían el cambio . Pésimo pesimooo",Casa Res | Steak House (Mall del Sol),True,"Pésima atención , desde que llegas te dicen “mesa para 2 es por allá “ la comida demoró en llegar , y cuando estábamos por terminar de comer pedidos una bebida que nunca llego , al momento de pagar en efectivo , ya habían pasado 15 min y no traían el cambio . Pésimo pesimooo",es
True,0,2023-06-25 21:28:29.472000+00:00,,5.0,5.0,5.0,43,5,"Esta espacio es agradable, tiene música suave y una gran variedad de opciones y cortes. Si servicio es rápido y la comida tienen un excelente sabor. Tienen barra de ensaladas y te ofrecen postres muy ricos. Si les gusta la carne, este es el lugar",Casa Res | Steak House (Mall del Sol),True,"Esta espacio es agradable, tiene música suave y una gran variedad de opciones y cortes. Si servicio es rápido y la comida tienen un excelente sabor. Tienen barra de ensaladas y te ofrecen postres muy ricos. Si les gusta la carne, este es el lugar",es
True,0,2021-10-06 00:00:08.644000+00:00,,,,,536,5,"Excelente atención ; la carne en el punto que la pedí.
La barra de ensaladas con buena variedad y buena salsa (hay varias clases de salsa)
Pedi la agria y me fue también muy bien .
Es servicio rápido y ordenado.
La persona que me atendió me dió información .
Las medidas de bioseguridad bien
El sabor y calidad de la carne excelente",Casa Res | Steak House (Mall del Sol),True,Excelente atención ; la carne en el punto que la pedí. La barra de ensaladas con buena variedad y buena salsa (hay varias clases de salsa) Pedi la agria y me fue también muy bien . Es servicio rápido y ordenado. La persona que me atendió me dió información . Las medidas de bioseguridad bien El sabor y calidad de la carne excelente,es
True,0,2024-03-16 03:17:55.780000+00:00,,1.0,1.0,1.0,45,1,"Las fotos del menú son muy diferentes al plato real.
Se tardaron demasiado en servir y eso que el grupo llegó antes de hora pico.
Pedí platos para ensalada y me ladraron que ya los subían.
Higiene del local similar a la de un almorzadero del centro",Casa Res | Steak House (Mall del Sol),True,Las fotos del menú son muy diferentes al plato real. Se tardaron demasiado en servir y eso que el grupo llegó antes de hora pico. Pedí platos para ensalada y me ladraron que ya los subían. Higiene del local similar a la de un almorzadero del centro,es
False,0,2020-01-12 02:03:19.641000+00:00,,,,,1,5,Muy rico todo. Excelente servicio.,Casa Res | Steak House (Mall del Sol),True,Muy rico todo. Excelente servicio.,es
True,0,2023-07-29 01:03:00.927000+00:00,,5.0,2.0,3.0,90,5,"Lamentablemente es la tercera ves que vengo y salgo defraudado, el costo muy elevado para lo que sirven. La entrada de matambre un fraude, la entrada con Proboleta mucho aceite y grasoso. El pollo Portobello no tiene ni 200 gramos de proteína, creo que fue mi última experiencia, no los vuelvo a visitar más.",Casa Res | Steak House (Mall del Sol),True,"Lamentablemente es la tercera ves que vengo y salgo defraudado, el costo muy elevado para lo que sirven. La entrada de matambre un fraude, la entrada con Proboleta mucho aceite y grasoso. El pollo Portobello no tiene ni 200 gramos de proteína, creo que fue mi última experiencia, no los vuelvo a visitar más.",es
True,0,2023-09-19 22:51:21.804000+00:00,,3.0,4.0,3.0,30,3,"He comido en esta franquicia en la ciudad de Quito y la atención y el sabor de la comida fue excelente, sin embargo en Guayaquil, en su local de Mall del Sol, fue todo lo contrario. Se demoraron en atendernos, y pedí un plato que. Inca fue servido pero sin embargo, si estuvo en la factura. Luego corrigieron eso, pero son cosas que desaniman al pensar de nuevo en ir .",Casa Res | Steak House (Mall del Sol),True,"He comido en esta franquicia en la ciudad de Quito y la atención y el sabor de la comida fue excelente, sin embargo en Guayaquil, en su local de Mall del Sol, fue todo lo contrario. Se demoraron en atendernos, y pedí un plato que. Inca fue servido pero sin embargo, si estuvo en la factura. Luego corrigieron eso, pero son cosas que desaniman al pensar de nuevo en ir .",es
True,0,2026-01-26 02:13:29.592000+00:00,De 10 a 30 min,5.0,5.0,5.0,37,5,Me gusta la comida la atención y el lugar,Casa Res | Steak House (Mall del Sol),True,Me gusta la comida la atención y el lugar,es
True,1,2021-08-28 01:11:27.253000+00:00,,,,,58,5,"Degustar variedad de carnes a la parrilla..acompañadas de guarniciones a tu eleccion....piqueos...cocteles...y mas...
La Sangria....un deleite...",Casa Res | Steak House (Mall del Sol),True,Degustar variedad de carnes a la parrilla..acompañadas de guarniciones a tu eleccion....piqueos...cocteles...y mas... La Sangria....un deleite...,es
True,1,2021-11-23 02:43:27.641000+00:00,,,,,149,5,Delicioso!!! La mejor carne que he probado en mi vida.,Casa Res | Steak House (Mall del Sol),True,Delicioso!!! La mejor carne que he probado en mi vida.,es
True,0,2021-01-23 02:15:29.245000+00:00,,,,,67,5,Exelente muy rico,Casa Res | Steak House (Mall del Sol),True,Exelente muy rico,es
True,1,2022-12-21 02:47:57.491000+00:00,,5.0,2.0,1.0,33,1,"Pésimo servicio, segunda vez que voy, porque decidí darle otra oportunidad antes de calificar pero tristemente las 2 veces que fui, las 2 veces me decepcionó, se demoran una eternidad en servirte tu comida, la mesera se demoro 1 hora por reloj en llevar mi bebida a la mesa, cuando me sirvieron la comida estaba fría así que pedí que me la calentaran, en total me demore en el local como 3 horas. La verdad es que es de las peores experiencias que ge puedes llevar, no lo recomendaría hay mejores propuestas, con mejores precios. Porque si, aparte de la porquería de servicio que ofrecen sus precios están muy desubicados para lo que ofrece",Casa Res | Steak House (Mall del Sol),True,"Pésimo servicio, segunda vez que voy, porque decidí darle otra oportunidad antes de calificar pero tristemente las 2 veces que fui, las 2 veces me decepcionó, se demoran una eternidad en servirte tu comida, la mesera se demoro 1 hora por reloj en llevar mi bebida a la mesa, cuando me sirvieron la comida estaba fría así que pedí que me la calentaran, en total me demore en el local como 3 horas. La verdad es que es de las peores experiencias que ge puedes llevar, no lo recomendaría hay mejores propuestas, con mejores precios. Porque si, aparte de la porquería de servicio que ofrecen sus precios están muy desubicados para lo que ofrece",es
True,0,2021-04-10 21:21:24.842000+00:00,,,,,180,5,"Aunque me tocó esperar una mesa para 3 un tiempo más o menos considerable... Valió la pena.

La verdad esque el servicio de todos fue muy bueno... Las medidas de seguridad y la limpieza en los baños estuvo en orden.

La Comida igual espectacular... Tuvieron una buena presentación y estuvieron muy a gusto de ayudarnos.

Simplemente encantada.",Casa Res | Steak House (Mall del Sol),True,Aunque me tocó esperar una mesa para 3 un tiempo más o menos considerable... Valió la pena. La verdad esque el servicio de todos fue muy bueno... Las medidas de seguridad y la limpieza en los baños estuvo en orden. La Comida igual espectacular... Tuvieron una buena presentación y estuvieron muy a gusto de ayudarnos. Simplemente encantada.,es
