isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2024-03-21 12:31:14.770000+00:00,,5.0,5.0,5.0,41,5,Excelente atención y comida riquísima,Rukito Grill&Drink - Alborada,True,Excelente atención y comida riquísima,es,POS,0.9775639176368713,0.0024861718993633986,0.019949862733483315
True,0,2024-12-11 14:14:31.323000+00:00,,3.0,5.0,5.0,94,4,"La comida es buena como en todos los Rukitos, difícil de parquear lo único malo",Rukito Grill&Drink - Alborada,True,"La comida es buena como en todos los Rukitos, difícil de parquear lo único malo",es,NEU,0.407492995262146,0.0772549957036972,0.5152520537376404
True,0,2025-06-08 18:19:47.941000+00:00,,5.0,5.0,4.0,34,5,"Tienen una comida de excelente sabor y calidad, pero en su afán de complacer al cliente al momento de pedir limón, me dieron zumo de limón real q es muy diferente al limón normal, afectando el sabor de mi comida, salvo ese inconveniente, es excelente",Rukito Grill&Drink - Alborada,True,"Tienen una comida de excelente sabor y calidad, pero en su afán de complacer al cliente al momento de pedir limón, me dieron zumo de limón real q es muy diferente al limón normal, afectando el sabor de mi comida, salvo ese inconveniente, es excelente",es,NEU,0.1689593642950058,0.2319890260696411,0.5990516543388367
False,0,2026-01-09 19:14:05.284000+00:00,,,,,1,1,Todo muy rico pero no me atendió rukito,Rukito Grill&Drink - Alborada,True,Todo muy rico pero no me atendió rukito,es,NEG,0.044785644859075546,0.6994563341140747,0.25575798749923706
False,0,2023-01-05 21:08:45.551000+00:00,,5.0,5.0,5.0,12,5,"La comida es deliciosa, hay estacionamiento pero es pagado y el ambiente y la atención es muy buena",Rukito Grill&Drink - Alborada,True,"La comida es deliciosa, hay estacionamiento pero es pagado y el ambiente y la atención es muy buena",es,POS,0.9674205183982849,0.0035768079105764627,0.029002636671066284
False,0,2024-04-11 20:35:13.168000+00:00,,2.0,1.0,1.0,6,1,"Las peores costillas que he probado, era el plato de la casa, bien servido pero no tenía nada de sal, reclamé y no hicieron nada. No entiendo como la gente hace cola por este local. No lo recomiendo, o por último pidan algo en lo que nadie debería fallar, como papas y algún tipo de chorizo.",Rukito Grill&Drink - Alborada,True,"Las peores costillas que he probado, era el plato de la casa, bien servido pero no tenía nada de sal, reclamé y no hicieron nada. No entiendo como la gente hace cola por este local. No lo recomiendo, o por último pidan algo en lo que nadie debería fallar, como papas y algún tipo de chorizo.",es,NEG,0.004010181874036789,0.9710890650749207,0.024900861084461212
False,4,2020-11-28 21:17:22.560000+00:00,,,,,3,2,"Buena la comida, si deberían cambiar los chifles por patacones y mejorar las ensaladas, el tiempo de preparación es entendible ; pero la atención si es pésima las señoritas que te atienden son impacientes y poco cordiales también deben de poner la imagen del plato a lado de cada descripción en la Cartilla UNO NO SABE NI QUE PEDIR DEBERÍAN CAMBIAR ESO el resto todo es excelente! buena la comida!",Rukito Grill&Drink - Alborada,True,"Buena la comida, si deberían cambiar los chifles por patacones y mejorar las ensaladas, el tiempo de preparación es entendible ; pero la atención si es pésima las señoritas que te atienden son impacientes y poco cordiales también deben de poner la imagen del plato a lado de cada descripción en la Cartilla UNO NO SABE NI QUE PEDIR DEBERÍAN CAMBIAR ESO el resto todo es excelente! buena la comida!",es,NEG,0.00797813106328249,0.9339040517807007,0.05811779946088791
True,0,2021-01-07 15:31:39.498000+00:00,,,,,91,5,"Este lugar me encantó por su comida, sus platos son muy deliciosos ya he ido ahí por 2 ocasiones y he probado más de una opción del menú y no hay punto de queja, la atención del personal es muy amable y cordial, sus moros son muy buenos cuando vayas pide que te sirvan moro mixto te darán de sus 2 especialidades de choclo y de lenteja ambos con mucho queso pero bastante sabroso.
Los costos no son exagerados, de hecho los precios están bastante acordes para la cantidad de comida que sirven.",Rukito Grill&Drink - Alborada,True,"Este lugar me encantó por su comida, sus platos son muy deliciosos ya he ido ahí por 2 ocasiones y he probado más de una opción del menú y no hay punto de queja, la atención del personal es muy amable y cordial, sus moros son muy buenos cuando vayas pide que te sirvan moro mixto te darán de sus 2 especialidades de choclo y de lenteja ambos con mucho queso pero bastante sabroso. Los costos no son exagerados, de hecho los precios están bastante acordes para la cantidad de comida que sirven.",es,POS,0.9697264432907104,0.002410908928140998,0.02786259539425373
False,0,2025-01-06 15:18:32.389000+00:00,,5.0,5.0,5.0,16,5,"Estuvo espectacular, pedimos una entrada de maduros con queso y unas costillas Bbq Saint Louis y en realidad estuvo buenísimo. Volvería mil veces. Vivo en Quito y creo que deberían abrir uno aquí! Excelente atención y comida!",Rukito Grill&Drink - Alborada,True,"Estuvo espectacular, pedimos una entrada de maduros con queso y unas costillas Bbq Saint Louis y en realidad estuvo buenísimo. Volvería mil veces. Vivo en Quito y creo que deberían abrir uno aquí! Excelente atención y comida!",es,POS,0.9748075604438782,0.002151269931346178,0.023041127249598503
True,0,2021-08-27 04:16:04.153000+00:00,,,,,8,5,"Excelencia en servicio, exquisito todo  100% RECOMENDABLES",Rukito Grill&Drink - Alborada,True,"Excelencia en servicio, exquisito todo 100% RECOMENDABLES",es,POS,0.9659183621406555,0.005181657150387764,0.028900006785988808
True,0,2026-02-24 20:51:10.758000+00:00,Hasta 10 min,4.0,5.0,4.0,25,5,Buen menú..variado y freso,Rukito Grill&Drink - Alborada,True,Buen menú..variado y freso,es,POS,0.9346687197685242,0.0051100230775773525,0.06022122502326965
True,2,2021-03-29 19:18:15.338000+00:00,,,,,281,2,"Fui porque han hecho excelente publicidad, deben mejorar la atención, me tomaron la orden y luego de esperar unos 20 minutos regresa quien tomó en pedido a indicar que el corte que escogí ya no había y que tenía que cambiar. Esperar tanto y no se tiene lo que quisimos, pedí otro corte y tampoco tenían. Lo que sirvieron estuvo bueno pero al parecer su parrilla es a Gas, se siente en la carne y las porciones son grandes pero así también el precio corresponde al tamaño del plato. No volvería xq hay otros lugares donde atienden mucho mejor y la sazón es igual o mejor por un menor costo.",Rukito Grill&Drink - Alborada,True,"Fui porque han hecho excelente publicidad, deben mejorar la atención, me tomaron la orden y luego de esperar unos 20 minutos regresa quien tomó en pedido a indicar que el corte que escogí ya no había y que tenía que cambiar. Esperar tanto y no se tiene lo que quisimos, pedí otro corte y tampoco tenían. Lo que sirvieron estuvo bueno pero al parecer su parrilla es a Gas, se siente en la carne y las porciones son grandes pero así también el precio corresponde al tamaño del plato. No volvería xq hay otros lugares donde atienden mucho mejor y la sazón es igual o mejor por un menor costo.",es,NEG,0.03822227567434311,0.6580508947372437,0.30372679233551025
True,0,2022-11-28 06:36:58.155000+00:00,,,,,29,5,"Delicioso 👌🏼, es excelente para fanáticos del queso . En cuanto a cantidad, mi familia somos 4 y pedimos 3 platos y sobró para cena p 2 personas. Ya depende de cuánto coman pero para nosotros fue mucho así que les aconsejo pedir primero 1 plato para 2",Rukito Grill&Drink - Alborada,True,"Delicioso 👌🏼, es excelente para fanáticos del queso . En cuanto a cantidad, mi familia somos 4 y pedimos 3 platos y sobró para cena p 2 personas. Ya depende de cuánto coman pero para nosotros fue mucho así que les aconsejo pedir primero 1 plato para 2",es,POS,0.7893927097320557,0.005260106176137924,0.20534716546535492
True,0,2020-09-17 15:06:15.537000+00:00,,,,,235,5,"Comida: Super rica la comida, te dan todo tal cual lo quieres. Tanto los platos fuertes como las porciones de papas estaban deliciosas. Muy satisfecho.

Atención: La chica que nos atendió y el chico de la parrilla super atentos, una muy buena atención de parte de todos.

Ambiente: El local luce pequeño pero es más grande de lo que parece, suficientes mesas para encontrar disponible. Todo excelente.",Rukito Grill&Drink - Alborada,True,"Comida: Super rica la comida, te dan todo tal cual lo quieres. Tanto los platos fuertes como las porciones de papas estaban deliciosas. Muy satisfecho. Atención: La chica que nos atendió y el chico de la parrilla super atentos, una muy buena atención de parte de todos. Ambiente: El local luce pequeño pero es más grande de lo que parece, suficientes mesas para encontrar disponible. Todo excelente.",es,POS,0.9768060445785522,0.0026416704058647156,0.020552249625325203
True,0,2025-05-14 19:57:41.250000+00:00,De 10 a 30 min,5.0,5.0,5.0,16,5,Bello!,Rukito Grill&Drink - Alborada,True,Bello!,es,NEU,0.2927280366420746,0.20133674144744873,0.5059351921081543
True,0,2025-01-16 20:37:57.821000+00:00,,5.0,5.0,5.0,110,5,"Excelente la atención,la comida 🐱",Rukito Grill&Drink - Alborada,True,"Excelente la atención,la comida 🐱",es,NEU,0.4558337330818176,0.03243620693683624,0.5117300748825073
True,0,2020-09-10 03:59:01.073000+00:00,,,,,43,5,Súper buen sabor y la atención también muy buena.,Rukito Grill&Drink - Alborada,True,Súper buen sabor y la atención también muy buena.,es,POS,0.9785009026527405,0.0026615650858730078,0.018837513402104378
False,0,2025-11-07 22:31:08.838000+00:00,De 30 a 60 min,2.0,5.0,1.0,3,1,"Queridos usuarios que miran este comentario, la comida es muy buena, pero el servicio como la retaguardia de un puerco moribundo, fue terrible!!, pedir cartas, bebidas, la cuenta fue como rogarle a tu ex para que vuelva y nada que se asoma, porfavor, no vengan a este Rukito, vayan a los otros, chau saludos!!",Rukito Grill&Drink - Alborada,True,"Queridos usuarios que miran este comentario, la comida es muy buena, pero el servicio como la retaguardia de un puerco moribundo, fue terrible!!, pedir cartas, bebidas, la cuenta fue como rogarle a tu ex para que vuelva y nada que se asoma, porfavor, no vengan a este Rukito, vayan a los otros, chau saludos!!",es,NEG,0.0026157444808632135,0.9796857237815857,0.017698634415864944
True,0,2023-02-22 13:37:52.206000+00:00,,5.0,5.0,5.0,32,5,"Uno de los mejores lugares para degustar comida
Deliciosa Rukito 🤤😍
Célebre con mis amigas mi cumpleaños.",Rukito Grill&Drink - Alborada,True,Uno de los mejores lugares para degustar comida Deliciosa Rukito 🤤😍 Célebre con mis amigas mi cumpleaños.,es,POS,0.8916068077087402,0.008626178838312626,0.09976700693368912
True,0,2024-06-15 00:01:15.482000+00:00,,5.0,5.0,5.0,21,5,"Excelente todo, desde la persona que cuida los carros afuera ,hasta los que te atienden todos muy amables, de a poco vamos probando uno a uno sus platos (ya que no somos de Gye) y hasta ahora lo que hemos comprado nos ha fascinado, hemos traído para comer en casa y comemos todos.",Rukito Grill&Drink - Alborada,True,"Excelente todo, desde la persona que cuida los carros afuera ,hasta los que te atienden todos muy amables, de a poco vamos probando uno a uno sus platos (ya que no somos de Gye) y hasta ahora lo que hemos comprado nos ha fascinado, hemos traído para comer en casa y comemos todos.",es,POS,0.970490038394928,0.002383449114859104,0.02712658978998661
True,0,2024-05-25 00:48:45.452000+00:00,,4.0,5.0,5.0,114,5,"La comida es buena, las porciones son bastante grandes, de una orden pueden comer bien dos personas, el moro es chicloso por tener mucho queso, la porción de patacones es espectacular, súper llenos de crema de queso y queso criollo rallado. Recomendado!",Rukito Grill&Drink - Alborada,True,"La comida es buena, las porciones son bastante grandes, de una orden pueden comer bien dos personas, el moro es chicloso por tener mucho queso, la porción de patacones es espectacular, súper llenos de crema de queso y queso criollo rallado. Recomendado!",es,POS,0.9686455726623535,0.003067558631300926,0.02828684076666832
True,1,2022-03-02 22:11:27.975000+00:00,,,,,160,5,"Comida rica y deliciosa, cariñosa y rica, los moros excelentes",Rukito Grill&Drink - Alborada,True,"Comida rica y deliciosa, cariñosa y rica, los moros excelentes",es,POS,0.9691411852836609,0.002531137317419052,0.02832769602537155
True,0,2023-09-22 03:06:20.489000+00:00,,5.0,3.0,5.0,20,2,"Tamaño de proteína bien, pero le faltaba sazón. El moro tiene bastante queso pero le faltaba
La atención 10/10
En fin, no regresaría. Primera impresión no fue agradable para mí paladar",Rukito Grill&Drink - Alborada,True,"Tamaño de proteína bien, pero le faltaba sazón. El moro tiene bastante queso pero le faltaba La atención 10/10 En fin, no regresaría. Primera impresión no fue agradable para mí paladar",es,NEG,0.04639562591910362,0.5635697841644287,0.39003464579582214
False,0,2021-01-11 01:10:22.699000+00:00,,,,,7,5,"Lugar cálido, buena atención y la comida espectacular 👌",Rukito Grill&Drink - Alborada,True,"Lugar cálido, buena atención y la comida espectacular 👌",es,POS,0.9777541160583496,0.0026305378414690495,0.019615327939391136
True,0,2026-01-04 15:54:34.435000+00:00,,4.0,3.0,4.0,16,3,"Sobrevalorado, comida que es lo más importante, deja que deseae y un poco de sobreprecio",Rukito Grill&Drink - Alborada,True,"Sobrevalorado, comida que es lo más importante, deja que deseae y un poco de sobreprecio",es,NEU,0.039697349071502686,0.4245334565639496,0.5357692241668701
True,0,2024-11-09 12:23:50.058000+00:00,,4.0,5.0,2.0,3,3,"Regrese a comer a rukitos la comida es buena pero esta vez tuve una mala experiencia fui con mi bebé de 5 meses y necesitaba el cambiador y estuve esperando como 10 minutos pregunté si tenían llave me dijeron no,  mi bebé lloraba y cuando sale la SUPERVISORA del cambiador ella estaba adentro . toque la puerta y no contestó !",Rukito Grill&Drink - Alborada,True,"Regrese a comer a rukitos la comida es buena pero esta vez tuve una mala experiencia fui con mi bebé de 5 meses y necesitaba el cambiador y estuve esperando como 10 minutos pregunté si tenían llave me dijeron no, mi bebé lloraba y cuando sale la SUPERVISORA del cambiador ella estaba adentro . toque la puerta y no contestó !",es,NEG,0.01344233751296997,0.7273560762405396,0.2592015266418457
False,0,2025-02-27 03:34:08.286000+00:00,,4.0,4.0,3.0,1,4,"La comida estaba rica, buen asado pero se pasó un poco y estaba reseca la carne de la costilla que pedí. Con un plato pueden comer hasta 3.",Rukito Grill&Drink - Alborada,True,"La comida estaba rica, buen asado pero se pasó un poco y estaba reseca la carne de la costilla que pedí. Con un plato pueden comer hasta 3.",es,NEU,0.3220179080963135,0.07959461957216263,0.5983874797821045
False,0,2024-06-30 21:55:54.811000+00:00,,4.0,3.0,5.0,8,3,"Dificil explicar, pero en mi ultima experiencia, pedimos pollo, picaña y costillas. El pollo demasiado ahumado tanto que sabia mas a madera q pollo que terminamos comiendonos no mas el moro, la picaña quedo con sabor neutro tendiendo mas a dulce no sentia q comia picaña, tanto que quedo mejor calentandola con un guiso que tenia en casa. Lo unico que se defendieron fueron las baby ribs pero en el sentido que se disfrutaban pero hay mejores (no superaron en sabor a las que yo mismo hago y no es que las haga todos los dias). Hasta ahora solo las saint louise son las que me han quedado bien y las recomiendo. No se si las prueban antes de servir para garantizar una buena experiencia gastronomica!",Rukito Grill&Drink - Alborada,True,"Dificil explicar, pero en mi ultima experiencia, pedimos pollo, picaña y costillas. El pollo demasiado ahumado tanto que sabia mas a madera q pollo que terminamos comiendonos no mas el moro, la picaña quedo con sabor neutro tendiendo mas a dulce no sentia q comia picaña, tanto que quedo mejor calentandola con un guiso que tenia en casa. Lo unico que se defendieron fueron las baby ribs pero en el sentido que se disfrutaban pero hay mejores (no superaron en sabor a las que yo mismo hago y no es que las haga todos los dias). Hasta ahora solo las saint louise son las que me han quedado bien y las recomiendo. No se si las prueban antes de servir para garantizar una buena experiencia gastronomica!",es,NEU,0.27608874440193176,0.06447190046310425,0.6594393253326416
False,0,2022-05-25 17:43:49.944000+00:00,,,,,11,5,"Excelente atención, la cómoda súper buena, sobre todo la Sangria 🤤🤭",Rukito Grill&Drink - Alborada,True,"Excelente atención, la cómoda súper buena, sobre todo la Sangria 🤤🤭",es,POS,0.7064296007156372,0.021922780200839043,0.2716476023197174
False,0,2025-03-27 02:32:43.732000+00:00,,5.0,5.0,2.0,5,5,La comida excelente calidad a buen precio,Rukito Grill&Drink - Alborada,True,La comida excelente calidad a buen precio,es,POS,0.9146206378936768,0.00432558311149478,0.08105380833148956
True,2,2020-12-28 18:49:37.638000+00:00,,,,,56,3,"Agradable lugar pero no se respeta el aforo permitido.
La sangría o era por la promoción 2x1 pero estaba simple o por la cantidad de hielo que le pusieron. La carne buena pero los moros no fueron tan de mi gusto.",Rukito Grill&Drink - Alborada,True,Agradable lugar pero no se respeta el aforo permitido. La sangría o era por la promoción 2x1 pero estaba simple o por la cantidad de hielo que le pusieron. La carne buena pero los moros no fueron tan de mi gusto.,es,NEG,0.01430626679211855,0.7479877471923828,0.2377060204744339
True,0,2024-09-26 21:02:59.330000+00:00,,5.0,2.0,4.0,36,3,"A bajado bastante su calidad en comparación su inicios
Cortes de carne 9/10 ( excelente un sabor tradicional pero en grande)
Papas 4/10 ( sin crocancia dejarlas menos tiempo en el aceite)
Moro 7,3/10 ( le falta un poco más de sazón)
Morochoclo 6/10 ( no va tan bien con las carnes le falta un toque de sabor más cremoso
Salsas 3/10 ( queso insípida le falta más sal y queso, pueden ponerle ajo para que el sabor se lleve mejor con las papas. Verde ( le falta un poco de sal y más consistencia)
Ensalada 7/10 ( les falta más acidez)
Porción 9/10 ( sirven lo suficiente)
En mi experiencia son bueno quizás no para lo que cobran pero las porciones son buenas ya no tienen el sabor de sus inicios y se han dejado llevar del marketing y olvidado mantener el sabor.❤️",Rukito Grill&Drink - Alborada,True,"A bajado bastante su calidad en comparación su inicios Cortes de carne 9/10 ( excelente un sabor tradicional pero en grande) Papas 4/10 ( sin crocancia dejarlas menos tiempo en el aceite) Moro 7,3/10 ( le falta un poco más de sazón) Morochoclo 6/10 ( no va tan bien con las carnes le falta un toque de sabor más cremoso Salsas 3/10 ( queso insípida le falta más sal y queso, pueden ponerle ajo para que el sabor se lleve mejor con las papas. Verde ( le falta un poco de sal y más consistencia) Ensalada 7/10 ( les falta más acidez) Porción 9/10 ( sirven lo suficiente) En mi experiencia son bueno quizás no para lo que cobran pero las porciones son buenas ya no tienen el sabor de sus inicios y se han dejado llevar del marketing y olvidado mantener el sabor.❤️",es,NEU,0.34999293088912964,0.06745954602956772,0.5825474858283997
False,0,2025-05-21 16:21:42.377000+00:00,De 10 a 30 min,,,,4,5,"Excelente, han mejorado en todo, la comida llegó caliente, no se espero mucho en la mesa y el servicio muy bueno",Rukito Grill&Drink - Alborada,True,"Excelente, han mejorado en todo, la comida llegó caliente, no se espero mucho en la mesa y el servicio muy bueno",es,POS,0.9711324572563171,0.0036811092868447304,0.025186507031321526
True,0,2022-04-26 15:44:11.545000+00:00,,,,,30,5,"Cada platillo es excepcional, con una precios adecuados y una atención al detalle; es todo lo que uno debería ver en un restaurante.",Rukito Grill&Drink - Alborada,True,"Cada platillo es excepcional, con una precios adecuados y una atención al detalle; es todo lo que uno debería ver en un restaurante.",es,POS,0.9553817510604858,0.0058025578036904335,0.03881574794650078
False,4,2022-12-15 06:07:23.984000+00:00,,2.0,1.0,1.0,2,1,"Se demoraron más de 20 minutos en entregarme la orden, los moros sabían a queso rancio, cómo si estuviera guardado por mucho tiempo el queso. La carne sabía a polvo, la costilla estaba cruda. Una muy mala experiencia.",Rukito Grill&Drink - Alborada,True,"Se demoraron más de 20 minutos en entregarme la orden, los moros sabían a queso rancio, cómo si estuviera guardado por mucho tiempo el queso. La carne sabía a polvo, la costilla estaba cruda. Una muy mala experiencia.",es,NEG,0.0023055754136294127,0.9821359515190125,0.015558463521301746
True,0,2023-01-16 23:08:58.449000+00:00,,,,,43,4,"La verdad que mis expectativas fueron altas por las redes sociales , pero no fue nada del otro mundo . La comida y los moros sabor normal no fue extraordinario. La atención fue muy buena , el lugar muy reducido el espacio y la bulla de la gente se encerraba no se podía conversar.",Rukito Grill&Drink - Alborada,True,"La verdad que mis expectativas fueron altas por las redes sociales , pero no fue nada del otro mundo . La comida y los moros sabor normal no fue extraordinario. La atención fue muy buena , el lugar muy reducido el espacio y la bulla de la gente se encerraba no se podía conversar.",es,NEG,0.035350874066352844,0.7408045530319214,0.22384454309940338
False,0,2021-09-06 05:18:52.460000+00:00,,,,,1,2,"Bueno el ambiente, mucha demora en servir los platos, un simple jugo de naranja poco sabor a la fruta y más sabor a agua, la ensalada muy agria, la chuleta, muy seca. Espero q puedan mejorar al menos en el tiempo de distribución de los platos.",Rukito Grill&Drink - Alborada,True,"Bueno el ambiente, mucha demora en servir los platos, un simple jugo de naranja poco sabor a la fruta y más sabor a agua, la ensalada muy agria, la chuleta, muy seca. Espero q puedan mejorar al menos en el tiempo de distribución de los platos.",es,NEG,0.005214076954871416,0.9551984071731567,0.039587508887052536
True,0,2024-10-05 01:26:49.741000+00:00,,5.0,5.0,5.0,12,5,"Una experiencia muy agradable, la comida es deliciosa aunque haya que esperar un poco cuando está lleno, vale totalmente la pena esperar y los costos no son exagerados",Rukito Grill&Drink - Alborada,True,"Una experiencia muy agradable, la comida es deliciosa aunque haya que esperar un poco cuando está lleno, vale totalmente la pena esperar y los costos no son exagerados",es,POS,0.9815360903739929,0.0019801203161478043,0.01648382656276226
True,0,2021-07-05 02:28:08.926000+00:00,,,,,29,2,"Los precios están bien, las porciones del plato tambien, tiene buen sabor....lo único es que deberían mejorar la atención de los meseros en general hombre y mujeres un mesero no me ayudó con lo que le pedí, la mesera me tiro (no me sirvió el plato) me tiro a  la mesa una entrada que había pedido, nunca regresaron para ver si necesitaba algo mas, no regresaría gracias. Ahh y las costillas estaba cruda.... dos veces",Rukito Grill&Drink - Alborada,True,"Los precios están bien, las porciones del plato tambien, tiene buen sabor....lo único es que deberían mejorar la atención de los meseros en general hombre y mujeres un mesero no me ayudó con lo que le pedí, la mesera me tiro (no me sirvió el plato) me tiro a la mesa una entrada que había pedido, nunca regresaron para ver si necesitaba algo mas, no regresaría gracias. Ahh y las costillas estaba cruda.... dos veces",es,NEG,0.016613490879535675,0.8141772150993347,0.16920922696590424
True,0,2025-02-26 21:58:35.450000+00:00,,,,,16,4,Muy buena la comida y la atención excelente 👌,Rukito Grill&Drink - Alborada,True,Muy buena la comida y la atención excelente 👌,es,POS,0.9812984466552734,0.002369154943153262,0.01633242703974247
True,0,2025-11-16 19:15:21.076000+00:00,,2.0,2.0,2.0,11,3,"El guardia de la entrada es déspota no sabe atender , parece q ya están ganando mucho dinero, no contestan el teléfono para hacer una reserva, no respetan tercera edad ni embarazadas",Rukito Grill&Drink - Alborada,True,"El guardia de la entrada es déspota no sabe atender , parece q ya están ganando mucho dinero, no contestan el teléfono para hacer una reserva, no respetan tercera edad ni embarazadas",es,NEG,0.0029975122306495905,0.9810574054718018,0.015945157036185265
True,0,2023-06-23 22:05:11.223000+00:00,,3.0,3.0,1.0,15,2,"Pésima antención tuvimos que esperar 40 minutos para que nos sirvan, no estaba lleno el lugar porque aún era temprano pero no hay al parecer organización en los meseros pues no recordaban nuestra orden, ni siquiera dan un pasaboca para esperar, atendían a los que llegaban al último, la comida aceptable, error servir los azados encima del arroz y la menestra ya que es muy grande la porción que sirven y no se puede manipular dentro del mismo plato. Los platos van de 8 a 20 dólares y son exageradamente grandes , de un plato comem dos personas, no lo recomiendo",Rukito Grill&Drink - Alborada,True,"Pésima antención tuvimos que esperar 40 minutos para que nos sirvan, no estaba lleno el lugar porque aún era temprano pero no hay al parecer organización en los meseros pues no recordaban nuestra orden, ni siquiera dan un pasaboca para esperar, atendían a los que llegaban al último, la comida aceptable, error servir los azados encima del arroz y la menestra ya que es muy grande la porción que sirven y no se puede manipular dentro del mismo plato. Los platos van de 8 a 20 dólares y son exageradamente grandes , de un plato comem dos personas, no lo recomiendo",es,NEG,0.002688820706680417,0.9744158983230591,0.02289530262351036
True,1,2022-08-14 03:03:12.860000+00:00,,,,,582,2,"Los precios son buenos. El servicio: cordial, atento y ágil. El moro no era, ni sabía recién preparado, todo lo contrario, se veía viejo o pasado, visiblemente guardado, no agradable al paladar. Me serví un matambre que se veía y sabía extra cocido, para nada jugoso incluso...para mí al menos, pura propaganda. Se desea mejoren, por ejemplo, contratando a un buen parrillero o, a un buen jefe de cocina",Rukito Grill&Drink - Alborada,True,"Los precios son buenos. El servicio: cordial, atento y ágil. El moro no era, ni sabía recién preparado, todo lo contrario, se veía viejo o pasado, visiblemente guardado, no agradable al paladar. Me serví un matambre que se veía y sabía extra cocido, para nada jugoso incluso...para mí al menos, pura propaganda. Se desea mejoren, por ejemplo, contratando a un buen parrillero o, a un buen jefe de cocina",es,NEU,0.09625199437141418,0.4084632694721222,0.49528467655181885
True,0,2023-05-29 02:06:51.209000+00:00,,4.0,2.0,4.0,27,2,El queso utilizado en los moros es muy salado haciendo imposible disfrutarlo. El acompañamiento de los platos son par de chifles los cuales no hacen mucha presencia en el plato ni el sabor. La porción/gramaje de la carne es poco y no va acorde a los precios. Los cuchillos brindados no son útiles para un local de carnes consigan unos tipo sierra. Finalmente la carne es un poco dura. Tiene facilidad de parqueo y el ambiente del lugar no es bullicioso.,Rukito Grill&Drink - Alborada,True,El queso utilizado en los moros es muy salado haciendo imposible disfrutarlo. El acompañamiento de los platos son par de chifles los cuales no hacen mucha presencia en el plato ni el sabor. La porción/gramaje de la carne es poco y no va acorde a los precios. Los cuchillos brindados no son útiles para un local de carnes consigan unos tipo sierra. Finalmente la carne es un poco dura. Tiene facilidad de parqueo y el ambiente del lugar no es bullicioso.,es,NEG,0.0030360238160938025,0.9653609395027161,0.03160301595926285
False,0,2023-11-18 08:42:25.606000+00:00,,5.0,5.0,5.0,1,5,Excelente. Muy buena atención.,Rukito Grill&Drink - Alborada,True,Excelente. Muy buena atención.,es,POS,0.9679245352745056,0.003431935328990221,0.0286435317248106
True,5,2022-05-18 02:29:23.804000+00:00,,,,,16,5,Definitivamente delicioso para compartir en familia,Rukito Grill&Drink - Alborada,True,Definitivamente delicioso para compartir en familia,es,POS,0.9534316062927246,0.0036203195340931416,0.04294808208942413
False,0,2026-05-23 20:37:28.149000+00:00,De 10 a 30 min,5.0,4.0,4.0,5,4,"Comida rica, y un servicio bueno",Rukito Grill&Drink - Alborada,True,"Comida rica, y un servicio bueno",es,POS,0.9707076549530029,0.002147334162145853,0.0271450188010931
True,0,2024-04-01 21:15:38.090000+00:00,,2.0,1.0,1.0,465,1,"La porción de la comida es grande, pero no tiene sabor !
Falta amabilidad en la atención, a lo q retiran los platos pasan la comida de un plato a otro y hacen una sola montaña de lo q sobra en los platos frente a ti !
Terrible",Rukito Grill&Drink - Alborada,True,"La porción de la comida es grande, pero no tiene sabor ! Falta amabilidad en la atención, a lo q retiran los platos pasan la comida de un plato a otro y hacen una sola montaña de lo q sobra en los platos frente a ti ! Terrible",es,NEG,0.003724604146555066,0.9658548831939697,0.030420446768403053
True,0,2021-09-07 14:50:25.044000+00:00,,,,,54,4,"La comida es excelente, muy buena que por algo el lugar siempre se llena. La falla es que no cuenta con parqueadero y al tener mucha clientela hay que esperar a que desocupe mesa, la comida también demora en despacharse. El resto la sazón 10/10",Rukito Grill&Drink - Alborada,True,"La comida es excelente, muy buena que por algo el lugar siempre se llena. La falla es que no cuenta con parqueadero y al tener mucha clientela hay que esperar a que desocupe mesa, la comida también demora en despacharse. El resto la sazón 10/10",es,POS,0.7872901558876038,0.020092656835913658,0.19261719286441803
True,0,2024-03-17 03:25:30.435000+00:00,,5.0,5.0,5.0,135,5,Muy bonito local acogedor una atención excelente y muy buena la comida siendo menú bastante variado.,Rukito Grill&Drink - Alborada,True,Muy bonito local acogedor una atención excelente y muy buena la comida siendo menú bastante variado.,es,POS,0.9795495867729187,0.0025436964351683855,0.01790674403309822
True,0,2023-05-28 01:49:46.093000+00:00,,5.0,5.0,5.0,7,5,"este lugar es increíble! He ido muchas veces y siempre me tratan súper bien, el restaurante es súper lindo específicamente el de la alborada, pero si les sugeriría que controlen el ruido cuando hay grupos grandes, a veces puede ser molesto. Aun así, lo recomendaría al 100%",Rukito Grill&Drink - Alborada,True,"este lugar es increíble! He ido muchas veces y siempre me tratan súper bien, el restaurante es súper lindo específicamente el de la alborada, pero si les sugeriría que controlen el ruido cuando hay grupos grandes, a veces puede ser molesto. Aun así, lo recomendaría al 100%",es,POS,0.9382302761077881,0.005780475214123726,0.055989235639572144
False,0,2021-06-02 22:38:55.539000+00:00,,,,,11,4,Muy buena comida.,Rukito Grill&Drink - Alborada,True,Muy buena comida.,es,POS,0.9711809158325195,0.0026320158503949642,0.026187097653746605
