"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Ofertas especiales","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-15T02:31:10.174Z",,"2025-10-15T04:31:46.000Z","Thank you for your wonderful review, Angie! We're thrilled to hear that you had a great experience with us. Your support means a lot and motivates us to keep delivering excellent service. We look forward to serving you again soon!",,,,,,,,,,,"$5-10",,,"2 personas","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pOcU0zWk9ObXhYUnpFNVRGcG1NakZxVDJwNFkzYxAB",,,,,,,,,"Google",,,"0",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","true","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-14T20:25:29.555Z",,"2025-10-14T22:26:25.000Z","¡Muchas gracias, Marco Antonio! Apreciamos sinceramente tu excelente calificación y tu apoyo. Nos alegra saber que tu experiencia fue positiva. Esperamos verte de nuevo pronto.",,,,,"No lo sé",,,,,,"$5-10",,,"Apto para grupos de todos los tamaños","Sin espera",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT20weVp6ZG1WUzFyYlhkVmRXaHFXRkJXVWxBM2ExRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNa_PYTpp5rfUWSf2w0LzHGVRndBdPpKX_KX0uLxpQnujqUzsHd4Mg-tAiHX06HcBz7xHTy8BftEC4bx7kN0d061OFaYsGArBGtx19aQa8z8YNJ4eApsF1kM7P7FhmLeO0yo4t2Dd5ewuXU=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOjoVG6jLP2wa3dRbJUMaUG7Fmrww3KmqfNFBpU0bw-s6RMjNdsbTLqwZJI5zWZSUO7RHt0ecIEGrWoBmneDACyQtDBd_gDpRs8Cn1YbOBpRbJ6GnbIUxrgCTuNiqoOAZelz0qluv2DSOt3=k-no",,,,,,,"Google",,,"37",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste","es","false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-14T01:58:01.246Z",,,,"Si","Si","Hay suficiente espacio","Bien","Ningún evento especial",,,"Estacionamiento pagado en la calle",,,"$10-15",,,"3 o 4 personas","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pCbk16TTJNM2N0UVRKQldEQmhYMjkwV1VaeE5XYxAB",,,,,,,,,"Google",,,"4",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Av. Francisco de Orellana","false","Excelente",,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T20:32:14.066Z",,"2025-10-13T22:32:59.000Z","Thank you for your positive review, Dan! We're thrilled to hear you had a great experience with us. Your support means a lot, and we look forward to serving you again soon!",,,,,"No lo sé",,,,,,"$45-50",,,"Entre 5 y 8 personas","Sin espera",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25SRFVISlhSMlpTTVVGbFRUVTBWMnQyV21RM1RWRRAB",,,,,,,,,"Google",,,"1",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","true","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T14:26:36.019Z",,"2025-10-13T16:27:11.000Z","Thank you for your positive feedback! We're thrilled to hear you had a great experience with us. Your support means a lot, and we look forward to serving you again soon.",,,"Hay suficiente espacio",,"Ningún evento especial",,,,,,"$10-15",,,"Apto para grupos de todos los tamaños","Sin espera",,,,"4",,"5","Ci9DQUlRQUNvZENodHljRjlvT2xKRFpUaFdaelZSY0d0NVRuVXpjRmxaWVhWTlNIYxAB",,,,,,,,,"Google",,,"31",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste","es","false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T02:44:38.194Z",,,,,,,,"Música en vivo",,,,,,"$15-20",,,"Entre 5 y 8 personas","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xwU1JUaGFaMU50WjJwRFQyUnBNSGQyZEVjM2RtYxAB",,,,,,,,,"Google",,,"5",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false","Fueron muy amables a la hora de atender el tiempo de esperar adecuado",,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste","es","false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T02:36:44.084Z",,,,,,,,"Evento de temporada o de festividades",,,,,,"$15-20",,,"Entre 5 y 8 personas, Apto para grupos de todos los tamaños","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tJMVl6VXlSalExWkRoeVJqZHNjMk41V1RWSFoxRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmM6fP7qqqu7r2lONl_5YPGsQ078MsaaliVyDdVGROwFxfpKEha132-mr6t_y40OQyXMJ10mHglpYPAHCRokRQIz767xBWHZPMejJR7AuJopD4f1ElV3S-6qU9_Py1c0tqCgLAxq7hqg3Vg=k-no",,,,,,,,"Google",,,"2",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false","Excelente servicio",,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste","es","false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T02:25:41.000Z",,,,,,,,"Ningún evento especial",,,,,,"$5-10",,,"Entre 5 y 8 personas","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xnM1YyTk1ZVVpOTlU5d2RsWk1XREZrYkZORVIzYxAB",,,,,,,,,"Google",,,"4",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false","Excelente",,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","true","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T02:01:39.906Z",,"2025-10-13T04:02:08.000Z","Thank you for your feedback, Johan! We're glad to hear you had a positive experience with us. If you have any specific suggestions for improvement, we would love to hear them. We hope to serve you again soon!",,,,,"No lo sé",,,,,,"$10-15",,,"3 o 4 personas","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tsWk5XbHJOVlpQYXpnelZtVmpNREIxZDI4d1VXYxAB",,,,,,,,,"Google",,,"37",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste","es","false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T00:52:06.909Z",,,,"Buena comodidad  para los discapacitados","Platos s elegir y las alitas muy ricas","Hay suficiente espacio","No para mí todo está perfecto","Ningún evento especial",,,"Estacionamiento pagado en la calle",,"Muy saludables para aquellos que sufrimos de diabetes y colesterol","$30-35",,,"Apto para grupos de todos los tamaños","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21KdVEwTm1kelpNYkVkWFJHTmFWR2N6VEVkSE1XYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPx9BwaYTwVn5G5ZIfolLgFgNUvi3StSX2IL5QvtnQCOGfO_KwcM0swWETwj1fj7ZNQgHIe_QMLeF4_JlgoaMOsf--i40lZ22VqREFCKYYtpqJYeRtkh7JSaPaJ3Af_VsYaPrZc6c63vP4F=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNn1hfT8q-dDQxguUJGJCdIFcH_0mgsc7v4EgfNCdln7rZXl68e6QoTPhnxOEL-2xuo8WSuoyN2nDd_elv6quVQ6H3xkseEhLehMxi3M-5wME1Sc9QWuvewZouh3e3ytMWFbViZRhgw-y4x=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmODuN0QPxwCIPEkbNOFXdJGWThJTuM-wQYi3S1G2eR6UAzInMAJDbLc2A2xbwPHDjgLN-nzKYI1XZKW5GqytLS74IZq_7JXNZEnMecBA_9v49ja80A6iijgYAae8Qf0NiqzW_5xVNlDQbY=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNCI7j_L4HeFKelDML_FSgqn9NXds2KKUL3PF_oCcdRlCndXN1TAm4RTOsjlzz15wFSlIXnpgNS3FtuUMyBY0Z9UkR0aHqhN_sUnzuKUzj1gmBmGSSvh77beGEK5lTb8G1gRsE8a-5JDv1u=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNTYBGORrISPpiGVtb4627qhV1poeP0jMI1hnLJcqyI76duOIZdRJW4u-bfI88-T0mZhd1jFpM_EUPgK5rHN4MVGEXPwmwAd0q8aReDEFUhpEin-7D7dmmDbw27_DD6jAuSVRL4YT4YIVkJ=k-no",,,,"Google",,,"2",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
"Av. Francisco de Orellana, 090508 Guayaquil, Ecuador","Restaurante","Restaurante","5247594178483260041","Guayaquil","EC","0x902d6d4de8ed298d:0x48d3331a35e70a89",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKtARv4uZa_c0E1ciQrsvkVWlAt0OWnqG49SXXKn1JlecdPQYXZPK_TxCCl87SigA3GX2PU04pnOiGW41Pbav9OeLEW4TIc3Cj6awxMxvlp60hmHuReYtoJRuWyBWhvz5q8lLz2Q=w408-h272-k-no","false","false","/g/11g73597ns","es-419","0","-2.142207","-79.9036767",,"Alborada Oeste",,"false","ChIJjSnt6E1tLZARiQrnNRoz00g",,"$10-25","Hace 9 meses","2025-10-13T00:45:59.191Z",,,,,,,,"Música en vivo",,,,,,"$25-30",,,"Entre 5 y 8 personas","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2kwelJHNDFXbVZMZWtkMFV6WjNSbVp5U1VkcU0xRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPnbTRmk6-y4hSqnHAq2tvdt--EsJi6eeuWrP6luIRsMO_CieiWSPP4YyJ8Pm-H_YZn-IMd_xlsXljbO-ppPJYTxcVb2EvV_NjkfJ79TIyleoozThLIj82X0F6OJtNlny1tFZ1_VLkG6xGw=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOQbybOQmMwFPFcTcsSnZlfjWsct-FatsV5C5BJUI2JYhIpcGUKjxRBJ1-nO57TO0fzzOg7uqw20cEhdrzSMniIOGt3rWq-KUMQWEVpusYKO_fk4MRinCcU4kXm3WGFLosqWgJjOgeU8UiA=k-no",,,,,,,"Google",,,"0",,,"3594","2026-08-08T17:27:42.403Z","Direct Detail URL: https://www.google.com/maps/place/La+Casa+del+Tomahawk/@-2.1684545,-79.9245565,12z/data=!4m10!1m2!2m1!1sLa+Casa+del+TomaHawk!3m6!1s0x902d6d4de8ed298d:0x48d3331a35e70a89!8m2!3d-2.142207!4d-79.9036767!15sChRMYSBDYXNhIGRlbCBUb21hSGF3ayIDiAEBWhYiFGxhIGNhc2EgZGVsIHRvbWFoYXdrkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11g73597ns?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Av. Francisco de Orellana","false",,,"La Casa del Tomahawk","4.3",,"https://www.google.com/maps/search/?api=1&query=La%20Casa%20del%20Tomahawk&query_place_id=ChIJjSnt6E1tLZARiQrnNRoz00g",
