"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-12-14T15:07:44.697Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN2OF8tbWN3EAE",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"4",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","yo","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-12-12T20:28:08.056Z",,"2025-03-29T22:46:07.000Z","❤️‍🔥❤️‍🔥❤️‍🔥",,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUN2LWFiYm5BRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"227",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Rikisimoooo","Rikkisimooooo","MoroGrill - Urdesa","4.3","es","https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-12-09T17:20:45.293Z",,,,,,"Hay suficiente espacio",,,,"Estacionamiento gratuito, Estacionamiento pagado","Sartenazo - Moro Manaba Co Menestra de frejol0, Chifles de Cortesía",,"$10-15",,,,,"Otro","Consumo en el lugar","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUN2c3RPUndBRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"52",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Excelente atención la comida en su punto 👌",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-11-23T02:47:13.272Z",,,,,,,,,,,,,,,,,,,,"3","3","3","ChdDSUhNMG9nS0VJQ0FnSUNQOHJ1TXNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"7",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-11-20T22:54:27.234Z",,"2025-03-29T22:46:33.000Z","❤️‍🔥❤️‍🔥❤️‍🔥 gracias Miguel te esperamos pronto",,,,,,,,"Sartenazo - Moro Manaba Co Menestra de frejol0",,"$10-15",,,,,"Cena","Consumo en el lugar","5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNQc01XZEdBEAE",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"389",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Pasan los años y la sazón sigue igual. Felicitaciones a ese sartenazo 🤝",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-10-21T10:57:49.424Z",,,,,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNYcDh1SmlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"18",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-10-13T21:01:33.411Z",,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSUNYalAzMVZ3EAE",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"6",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-10-09T00:00:00.106Z",,,,,,,,,,,,,,,,,,,,"5","5","5","ChRDSUhNMG9nS0VJQ0FnSURuM2NKZhAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"81",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Editado Hace un año","2024-09-29T02:00:58.905Z",,,,,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURleFpMOTV3RRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"417",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Muy bueno",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-09-24T20:15:15.796Z",,"2025-03-29T22:46:53.000Z","❤️‍🔥❤️‍🔥",,,,,,,,,,"$10-15",,,,,"Almuerzo","Consumo en el lugar","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNueXBUSTVnRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNcedUtEuKohR6rjM1-AKztosHCZD2yN-af8i7i9MyUhNZy04yA3dR5VetV5o2JjTBAfoTPTMoWCFIXuLXYvjurzubHFZQ2LHLRzk_N7Oa6PTIPDPzu-54pxbbBTfTW8u8-B3s=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPQcqpKUN28QaLvUgcEo0e_uxedgCF1U4796_GqlYW5FH_VXRq8r0JmTtSclk7Skk_0lwJPj6dHdwnyZCZLo3X5GtHtjwHwGxkZ2ITtlTg-MT2dE4M48YF7ICAcokKVtAX0RbRSSQ=k-no",,,,,,,,,,,,,,,,,,,,,,"Google",,,"25",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Lugar muy bonito para compartir con amigos y familia la comida excelente",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Editado Hace un año","2024-09-19T20:54:55.255Z",,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSUQ1Z3R2T1hBEAE",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"201",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-09-18T18:07:45.684Z",,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURIOWYyVEFREAE",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"54",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2024-09-17T14:59:30.832Z",,,,,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURIcWRtN2t3RRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"475",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Todo perfecto",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
